"","Atrophy","Cog","DX","MedPath","Paths","Sig","LCI","UCI","mean","se"
"1188","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1189","Atrophy_MediatTemporal","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1190","Atrophy_MediatTemporal","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1191","Atrophy_MediatTemporal","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1192","Atrophy_MediatTemporal","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1193","Atrophy_ParahippoGyrus","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1194","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1195","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1196","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1197","Atrophy_ParahippoGyrus","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1198","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1199","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1200","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1201","Atrophy_PostCingulate","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1202","Atrophy_PostCingulate","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1203","Atrophy_PostCingulate","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1204","Atrophy_PostCingulate","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1205","Atrophy_PostCingulate","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1206","Atrophy_PostCingulate","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1207","Atrophy_PostCingulate","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1208","Atrophy_PostCingulate","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1209","Atrophy_SLF_PT","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1210","Atrophy_SLF_PT","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1211","Atrophy_SLF_PT","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1212","Atrophy_SLF_PT","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1213","Atrophy_SLF_PT","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1214","Atrophy_SLF_PT","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1215","Atrophy_SLF_PT","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1216","Atrophy_SLF_PT","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1217","Atrophy_Splenium","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1218","Atrophy_Splenium","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1219","Atrophy_Splenium","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1220","Atrophy_Splenium","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1221","Atrophy_Splenium","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1222","Atrophy_Splenium","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1223","Atrophy_Splenium","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1224","Atrophy_Splenium","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1225","Atrophy_Thalamus","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1226","Atrophy_Thalamus","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1227","Atrophy_Thalamus","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1228","Atrophy_Thalamus","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1229","Atrophy_Thalamus","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1230","Atrophy_Thalamus","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1231","Atrophy_Thalamus","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1232","Atrophy_Thalamus","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1233","Atrophy_Amygdala","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000262,0.001738,0.000996,0.000361
"1234","Atrophy_Amygdala","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.00154,0.000634,-0.000414,0.000559
"1235","Atrophy_Amygdala","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","0",-0.000343,0.002495,0.001052,0.000739
"1236","Atrophy_Amygdala","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","0",-8.6e-05,0.00099,0.000461,0.000276
"1237","Atrophy_Amygdala","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000479,0.002005,0.000739,0.000646
"1238","Atrophy_Amygdala","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000925,0.002038,0.000602,0.000761
"1239","Atrophy_Amygdala","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000738,0.003573,0.001551,0.001088
"1240","Atrophy_Amygdala","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","0",-2.5e-05,0.001629,0.000818,0.000426
"1241","Atrophy_Entorhinal","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000318,0.001731,0.000992,0.000354
"1242","Atrophy_Entorhinal","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001436,0.00079,-0.000286,0.000553
"1243","Atrophy_Entorhinal","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","0",-0.00034,0.002399,0.001051,0.000714
"1244","Atrophy_Entorhinal","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",8.2e-05,0.001107,0.000574,0.000265
"1245","Atrophy_Entorhinal","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000567,0.001903,0.00067,0.000616
"1246","Atrophy_Entorhinal","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000683,0.001956,0.000604,0.00066
"1247","Atrophy_Entorhinal","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000412,0.003615,0.00164,0.001048
"1248","Atrophy_Entorhinal","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",5.2e-05,0.001611,0.000825,0.000402
"1249","Atrophy_Hippocampus","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000287,0.001804,0.001033,0.000374
"1250","Atrophy_Hippocampus","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001591,0.000621,-0.000456,0.00056
"1251","Atrophy_Hippocampus","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","0",-0.000347,0.002513,0.001103,0.000738
"1252","Atrophy_Hippocampus","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","0",-3.6e-05,0.001027,0.000492,0.00027
"1253","Atrophy_Hippocampus","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000481,0.001999,0.000759,0.000621
"1254","Atrophy_Hippocampus","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000783,0.002088,0.000642,0.000716
"1255","Atrophy_Hippocampus","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000266,0.003968,0.002001,0.001076
"1256","Atrophy_Hippocampus","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000152,0.001841,0.001001,0.000425
"1257","Atrophy_Insula","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000525,0.001861,0.001129,0.000328
"1258","Atrophy_Insula","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001337,0.000953,-0.000161,0.000573
"1259","Atrophy_Insula","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.000348,0.002857,0.001602,0.000638
"1260","Atrophy_Insula","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000351,0.001382,0.000859,0.000259
"1261","Atrophy_Insula","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000227,0.00212,0.000974,0.000597
"1262","Atrophy_Insula","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.00038,0.002157,0.00093,0.000652
"1263","Atrophy_Insula","ADNI_EF","LMCI","dP","dP = Abeta to Cog","1",8.4e-05,0.003855,0.002018,0.000967
"1264","Atrophy_Insula","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000394,0.001878,0.001129,0.000386
"1265","Atrophy_LateralTemporal","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000403,0.00179,0.001046,0.000342
"1266","Atrophy_LateralTemporal","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001386,0.000724,-0.000322,0.000524
"1267","Atrophy_LateralTemporal","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.000249,0.002703,0.001456,0.000622
"1268","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000151,0.001146,0.000662,0.000255
"1269","Atrophy_LateralTemporal","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000364,0.002,0.000828,0.000606
"1270","Atrophy_LateralTemporal","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000503,0.002142,0.000844,0.000669
"1271","Atrophy_LateralTemporal","ADNI_EF","LMCI","dP","dP = Abeta to Cog","1",4.6e-05,0.003724,0.001907,0.000944
"1272","Atrophy_LateralTemporal","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.00024,0.001751,0.000989,0.000386
"1273","Atrophy_MediatTemporal","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000327,0.001758,0.001017,0.000365
"1274","Atrophy_MediatTemporal","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001505,0.000635,-0.000375,0.000546
"1275","Atrophy_MediatTemporal","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","0",-0.000415,0.002288,0.000933,0.000706
"1276","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","0",-5.6e-05,0.000987,0.000463,0.000265
"1277","Atrophy_MediatTemporal","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000637,0.001786,0.000596,0.000623
"1278","Atrophy_MediatTemporal","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000786,0.002009,0.000594,0.000712
"1279","Atrophy_MediatTemporal","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000665,0.00338,0.001391,0.001034
"1280","Atrophy_MediatTemporal","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","0",-6e-05,0.001569,0.00073,0.000416
"1281","Atrophy_ParahippoGyrus","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000416,0.001896,0.001113,0.00036
"1282","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001513,0.000696,-0.000385,0.000559
"1283","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","0",-0.000124,0.002358,0.001051,0.000645
"1284","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",1.6e-05,0.001053,0.00053,0.000264
"1285","Atrophy_ParahippoGyrus","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000583,0.001862,0.000648,0.000609
"1286","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000592,0.002241,0.000834,0.000723
"1287","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000419,0.003173,0.001368,0.000937
"1288","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",5.2e-05,0.001644,0.000826,0.000415
"1289","Atrophy_PostCingulate","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000519,0.001835,0.001109,0.000327
"1290","Atrophy_PostCingulate","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001349,0.000917,-0.000195,0.000571
"1291","Atrophy_PostCingulate","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.000445,0.002777,0.001614,0.000607
"1292","Atrophy_PostCingulate","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000366,0.001388,0.000868,0.00026
"1293","Atrophy_PostCingulate","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000268,0.002026,0.000894,0.000599
"1294","Atrophy_PostCingulate","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000367,0.002147,0.000888,0.00065
"1295","Atrophy_PostCingulate","ADNI_EF","LMCI","dP","dP = Abeta to Cog","1",0.000434,0.00382,0.00214,0.000892
"1296","Atrophy_PostCingulate","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000349,0.001832,0.001095,0.00038
"1297","Atrophy_SLF_PT","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.00048,0.00181,0.001103,0.000324
"1298","Atrophy_SLF_PT","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001324,0.000816,-0.000272,0.000549
"1299","Atrophy_SLF_PT","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.000232,0.002668,0.00143,0.000656
"1300","Atrophy_SLF_PT","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000233,0.001245,0.000737,0.000262
"1301","Atrophy_SLF_PT","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000441,0.001949,0.00081,0.000599
"1302","Atrophy_SLF_PT","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.00039,0.002104,0.000888,0.000651
"1303","Atrophy_SLF_PT","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000267,0.0034,0.001634,0.000963
"1304","Atrophy_SLF_PT","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000204,0.00173,0.00098,0.000383
"1305","Atrophy_Splenium","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000397,0.001798,0.001062,0.000338
"1306","Atrophy_Splenium","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.001494,0.000851,-0.000304,0.000591
"1307","Atrophy_Splenium","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.000326,0.002814,0.001565,0.000634
"1308","Atrophy_Splenium","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000232,0.001279,0.000758,0.000266
"1309","Atrophy_Splenium","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000351,0.002128,0.000928,0.000627
"1310","Atrophy_Splenium","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000524,0.002118,0.000822,0.000659
"1311","Atrophy_Splenium","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-2.4e-05,0.003558,0.001787,0.000915
"1312","Atrophy_Splenium","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000162,0.001685,0.000932,0.000388
"1313","Atrophy_Thalamus","ADNI_MEM","NL","dP","dP = Abeta to Cog","1",0.000418,0.001871,0.001108,0.000345
"1314","Atrophy_Thalamus","ADNI_MEM","EMCI","dP","dP = Abeta to Cog","0",-0.00142,0.000819,-0.000286,0.000577
"1315","Atrophy_Thalamus","ADNI_MEM","LMCI","dP","dP = Abeta to Cog","1",0.00024,0.002717,0.00147,0.000641
"1316","Atrophy_Thalamus","ADNI_MEM","TOTAL","dP","dP = Abeta to Cog","1",0.000216,0.001283,0.000753,0.000266
"1317","Atrophy_Thalamus","ADNI_EF","NL","dP","dP = Abeta to Cog","0",-0.000393,0.002023,0.000854,0.000628
"1318","Atrophy_Thalamus","ADNI_EF","EMCI","dP","dP = Abeta to Cog","0",-0.000522,0.002152,0.000871,0.000678
"1319","Atrophy_Thalamus","ADNI_EF","LMCI","dP","dP = Abeta to Cog","0",-0.000201,0.003432,0.001628,0.000952
"1320","Atrophy_Thalamus","ADNI_EF","TOTAL","dP","dP = Abeta to Cog","1",0.000212,0.001786,0.000985,0.000399
"1321","Atrophy_Amygdala","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000272,0.001735,0.000999,0.00036
"1322","Atrophy_Amygdala","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001326,0.000999,-0.000152,0.000584
"1323","Atrophy_Amygdala","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000281,0.002509,0.001109,0.000731
"1324","Atrophy_Amygdala","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",1.4e-05,0.001097,0.000562,0.000279
"1325","Atrophy_Amygdala","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000486,0.002003,0.000742,0.000644
"1326","Atrophy_Amygdala","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000644,0.002311,0.000832,0.000772
"1327","Atrophy_Amygdala","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000703,0.003609,0.001581,0.001084
"1328","Atrophy_Amygdala","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",7.2e-05,0.001726,0.000893,0.00043
"1329","Atrophy_Entorhinal","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000339,0.001733,0.000998,0.000353
"1330","Atrophy_Entorhinal","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001245,0.001125,-2.5e-05,0.000582
"1331","Atrophy_Entorhinal","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000246,0.002435,0.00111,0.000705
"1332","Atrophy_Entorhinal","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000176,0.001195,0.000676,0.000267
"1333","Atrophy_Entorhinal","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.00055,0.001914,0.000678,0.000615
"1334","Atrophy_Entorhinal","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000439,0.002231,0.000837,0.000679
"1335","Atrophy_Entorhinal","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000377,0.003618,0.001668,0.001044
"1336","Atrophy_Entorhinal","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000136,0.001724,0.000902,0.000405
"1337","Atrophy_Hippocampus","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000291,0.001806,0.001036,0.000374
"1338","Atrophy_Hippocampus","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001395,9e-04,-0.000195,0.000587
"1339","Atrophy_Hippocampus","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000287,0.002584,0.00116,0.000732
"1340","Atrophy_Hippocampus","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",7e-05,0.00114,0.000593,0.000273
"1341","Atrophy_Hippocampus","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000496,0.002,0.000759,0.000622
"1342","Atrophy_Hippocampus","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000545,0.002325,0.000871,0.000732
"1343","Atrophy_Hippocampus","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.00026,0.004019,0.002029,0.001073
"1344","Atrophy_Hippocampus","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000221,0.001907,0.001076,0.000429
"1345","Atrophy_Insula","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000523,0.001859,0.00113,0.000329
"1346","Atrophy_Insula","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001109,0.001254,9.8e-05,0.000599
"1347","Atrophy_Insula","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000486,0.002884,0.001659,0.000632
"1348","Atrophy_Insula","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.00044,0.001496,0.000959,0.000262
"1349","Atrophy_Insula","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.00023,0.00213,0.000974,0.000598
"1350","Atrophy_Insula","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000137,0.002457,0.001158,0.00067
"1351","Atrophy_Insula","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000127,0.003899,0.002046,0.000964
"1352","Atrophy_Insula","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.00045,0.001946,0.001204,0.000389
"1353","Atrophy_LateralTemporal","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000403,0.00179,0.001046,0.000342
"1354","Atrophy_LateralTemporal","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001208,0.001013,-6.4e-05,0.000553
"1355","Atrophy_LateralTemporal","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000326,0.002712,0.001514,0.000615
"1356","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000255,0.001274,0.000759,0.000258
"1357","Atrophy_LateralTemporal","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000378,0.002,0.000827,0.000607
"1358","Atrophy_LateralTemporal","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000247,0.002362,0.001071,0.000687
"1359","Atrophy_LateralTemporal","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",9.2e-05,0.00375,0.001938,0.000941
"1360","Atrophy_LateralTemporal","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000318,0.001834,0.001064,0.00039
"1361","Atrophy_MediatTemporal","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000334,0.00176,0.00102,0.000364
"1362","Atrophy_MediatTemporal","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001326,0.000994,-0.000114,0.000574
"1363","Atrophy_MediatTemporal","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000344,0.002348,0.000993,0.000697
"1364","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",4.9e-05,0.001075,0.000564,0.000269
"1365","Atrophy_MediatTemporal","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000631,0.001794,0.000602,0.000622
"1366","Atrophy_MediatTemporal","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000508,0.002237,0.000824,0.000727
"1367","Atrophy_MediatTemporal","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000647,0.003405,0.001415,0.001034
"1368","Atrophy_MediatTemporal","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",1.5e-05,0.001631,0.000805,0.00042
"1369","Atrophy_ParahippoGyrus","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.00042,0.001895,0.001113,0.000359
"1370","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001369,0.000988,-0.000125,0.000584
"1371","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-4.2e-05,0.002396,0.00111,0.000637
"1372","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",9e-05,0.00114,0.000629,0.000268
"1373","Atrophy_ParahippoGyrus","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000583,0.00186,0.000649,0.000609
"1374","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000331,0.002473,0.001062,0.000739
"1375","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000458,0.003192,0.001383,0.000941
"1376","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000122,0.001752,9e-04,0.00042
"1377","Atrophy_PostCingulate","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000519,0.001836,0.001108,0.000327
"1378","Atrophy_PostCingulate","ADNI_MEM","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.001197,0.001226,6.5e-05,0.000597
"1379","Atrophy_PostCingulate","ADNI_MEM","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000529,0.002844,0.001667,0.000602
"1380","Atrophy_PostCingulate","ADNI_MEM","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000458,0.001495,0.000966,0.000263
"1381","Atrophy_PostCingulate","ADNI_EF","NL","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.000266,0.002024,0.000896,0.000599
"1382","Atrophy_PostCingulate","ADNI_EF","EMCI","dPrime","dPrime = d-(abc+a2c+ab2)","0",-0.00018,0.002403,0.001115,0.000669
"1383","Atrophy_PostCingulate","ADNI_EF","LMCI","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000468,0.003887,0.002161,0.00089
"1384","Atrophy_PostCingulate","ADNI_EF","TOTAL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000386,0.001908,0.001168,0.000384
"1385","Atrophy_SLF_PT","ADNI_MEM","NL","dPrime","dPrime = d-(abc+a2c+ab2)","1",0.000478,0.001809,0.001103,0.000324
